#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 100  64
# Band-Index:    1
   0.75567     -7.161729
   0.76748     -7.135676
   0.77929     -7.109421
   0.79110     -7.082955
   0.80290     -7.056265
   0.81471     -7.029343
   0.82652     -7.002177
   0.83832     -6.974756
   0.85013     -6.947081
   0.86194     -6.919141
   0.87375     -6.890926
   0.88555     -6.862437
   0.89736     -6.833667
   0.90917     -6.804616
   0.92098     -6.775282
   0.93278     -6.745662
   0.94459     -6.715758
   0.95640     -6.685572
   0.96821     -6.655105
   0.98001     -6.624362
   0.99182     -6.593341
   1.00363     -6.562054
   1.01544     -6.530500
   1.02724     -6.498700
   1.03905     -6.466654
   1.05086     -6.434372
   1.06267     -6.401866
   1.07447     -6.369147
   1.08628     -6.336234
   1.09809     -6.303126
   1.10989     -6.269855
   1.12170     -6.236433
   1.13351     -6.202876
   1.14532     -6.169205
   1.15712     -6.135441
 
# Band-Index:    6
   1.15712     -6.135441
   1.14532     -6.101605
   1.13351     -6.067720
   1.12170     -6.033813
   1.10989     -5.999907
   1.09809     -5.966031
   1.08628     -5.932210
   1.07447     -5.898480
   1.06267     -5.864869
   1.05086     -5.831410
   1.03905     -5.798138
   1.02724     -5.765086
   1.01544     -5.732288
   1.00363     -5.699782
   0.99182     -5.667605
   0.98001     -5.635796
   0.96821     -5.604394
   0.95640     -5.573437
   0.94459     -5.542966
   0.93278     -5.575024
   0.92098     -5.637362
   0.90917     -5.699949
   0.89736     -5.762791
   0.88555     -5.825894
   0.87375     -5.889262
   0.86194     -5.952896
   0.85013     -6.016797
   0.83832     -6.080963
   0.82652     -6.145393
   0.81471     -6.210081
   0.80290     -6.275022
   0.79110     -6.340207
   0.77929     -6.405627
   0.76748     -6.471272
   0.75567     -6.537130
   0.74387     -6.603192
   0.73206     -6.669436
   0.72025     -6.735848
   0.70844     -6.802410
   0.69664     -6.869103
   0.68483     -6.935909
   0.67302     -7.002805
   0.66121     -7.069776
   0.64941     -7.136800
   0.63760     -7.203851
   0.62579     -7.270912
   0.61398     -7.337957
   0.60218     -7.404963
   0.59037     -7.471908
   0.57856     -7.538770
   0.57856     -7.538770
   0.56675     -7.471908
   0.55495     -7.404963
   0.54314     -7.337957
   0.53133     -7.270912
   0.51953     -7.203851
   0.50772     -7.136800
   0.49591     -7.069776
   0.48410     -7.002805
   0.47230     -6.935909
   0.46049     -6.869103
   0.44868     -6.802410
   0.43687     -6.735848
   0.42507     -6.669436
   0.41326     -6.603192
   0.40145     -6.537130
   0.38964     -6.471272
   0.37784     -6.405627
   0.36603     -6.340207
   0.35422     -6.275022
   0.34241     -6.210081
   0.33061     -6.145393
   0.31880     -6.080963
   0.30699     -6.016797
   0.29518     -5.952896
   0.28338     -5.889262
   0.27157     -5.825894
   0.25976     -5.762791
   0.24796     -5.699949
   0.23615     -5.637362
   0.22434     -5.575024
   0.21253     -5.542966
   0.20073     -5.573437
   0.18892     -5.604394
   0.17711     -5.635796
   0.16530     -5.667605
   0.15350     -5.699782
   0.14169     -5.732288
   0.12988     -5.765086
   0.11807     -5.798138
   0.10627     -5.831410
   0.09446     -5.864869
   0.08265     -5.898480
   0.07084     -5.932210
   0.05904     -5.966031
   0.04723     -5.999907
   0.03542     -6.033813
   0.02361     -6.067720
   0.01181     -6.101605
   0.00000     -6.135441
 
# Band-Index:    7
   0.00000     -4.421500
   0.01181     -4.481603
   0.02361     -4.541687
   0.03542     -4.601766
   0.04723     -4.661852
   0.05904     -4.721963
   0.07084     -4.782116
   0.08265     -4.842326
   0.09446     -4.902612
   0.10627     -4.962984
   0.11807     -5.023461
   0.12988     -5.084060
